trip_id,1662,1664,2127,2141,2218,2225,2252,2254,2259,2260,2683,2684,2685,3055,3056,3057,3066,3608B,3609,3612,3613,6483B,6484B,6792,6799,6808B,6811B,6856B,6860B,7568
113714408239010601,18:01:00,,,17:52:00,,17:48:12,,,17:55:14,17:57:00,17:39:00,,17:44:00,17:52:48,17:54:31,,,,,17:39:17,17:40:05,,17:46:00,,17:41:00,,,17:42:23,17:58:57,
113714409239010601,18:13:00,,,18:04:00,,18:00:12,,,18:07:14,18:09:00,17:51:00,,17:56:00,18:04:48,18:06:31,,,,,17:51:17,17:52:05,,17:58:00,,17:53:00,,,17:54:23,18:10:57,
113714410239010601,18:25:00,,,18:16:00,,18:12:12,,,18:19:14,18:21:00,18:03:00,,18:08:00,18:16:48,18:18:31,,,,,18:03:17,18:04:05,,18:10:00,,18:05:00,,,18:06:23,18:22:57,
113714411239010601,18:36:00,,,18:28:00,,18:24:12,,,18:31:14,18:33:00,18:15:00,,18:20:00,18:28:48,18:30:31,,,,,18:15:17,18:16:05,,18:22:00,,18:17:00,,,18:18:23,18:34:27,
113714412239010601,18:48:00,,,18:41:00,,18:37:50,,,18:43:35,18:45:00,18:30:00,,18:35:00,18:41:38,18:43:01,,,,,18:30:17,18:31:05,,18:36:00,,18:32:00,,,18:33:23,18:46:27,
113714413239010601,19:01:00,,,18:54:00,,18:50:50,,,18:56:35,18:58:00,18:43:00,,18:48:00,18:54:38,18:56:01,,,,,18:43:17,18:44:05,,18:49:00,,18:45:00,,,18:46:23,18:59:27,
113714414239010601,19:13:00,,,19:06:00,,19:02:50,,,19:08:35,19:10:00,18:55:00,,19:00:00,19:06:38,19:08:01,,,,,18:55:17,18:56:05,,19:01:00,,18:57:00,,,18:58:23,19:11:27,
113714415239010601,19:25:00,,,19:18:00,,19:14:50,,,19:20:35,19:22:00,19:07:00,,19:12:00,19:18:38,19:20:01,,,,,19:07:17,19:08:05,,19:13:00,,19:09:00,,,19:10:23,19:23:27,
113714416239010601,19:37:00,,,19:30:00,,19:26:50,,,19:32:35,19:34:00,19:19:00,,19:24:00,19:30:38,19:32:01,,,,,19:19:17,19:20:05,,19:25:00,,19:21:00,,,19:22:23,19:35:27,
113714417239010601,19:49:00,,,19:42:00,,19:38:50,,,19:44:35,19:46:00,19:31:00,,19:36:00,19:42:38,19:44:01,,,,,19:31:17,19:32:05,,19:37:00,,19:33:00,,,19:34:23,19:47:27,
113714418239010601,20:01:00,,,19:54:00,,19:50:50,,,19:56:35,19:58:00,19:43:00,,19:48:00,19:54:38,19:56:01,,,,,19:43:17,19:44:05,,19:49:00,,19:45:00,,,19:46:23,19:59:27,
113714419239010601,20:13:00,,,20:06:00,,20:02:50,,,20:08:35,20:10:00,19:55:00,,20:00:00,20:06:38,20:08:01,,,,,19:55:17,19:56:05,,20:01:00,,19:57:00,,,19:58:23,20:11:27,
113714420239010601,20:25:00,,,20:18:00,,20:14:50,,,20:20:35,20:22:00,20:07:00,,20:12:00,20:18:38,20:20:01,,,,,20:07:17,20:08:05,,20:13:00,,20:09:00,,,20:10:23,20:23:27,
113714421239010601,20:37:00,,,20:30:00,,20:26:50,,,20:32:35,20:34:00,20:19:00,,20:24:00,20:30:38,20:32:01,,,,,20:19:17,20:20:05,,20:25:00,,20:21:00,,,20:22:23,20:35:27,
113714422239010601,20:49:00,,,20:42:00,,20:38:50,,,20:44:35,20:46:00,20:31:00,,20:36:00,20:42:38,20:44:01,,,,,20:31:17,20:32:05,,20:37:00,,20:33:00,,,20:34:23,20:47:27,
113714423239010601,21:01:00,,,20:54:00,,20:50:50,,,20:56:35,20:58:00,20:43:00,,20:48:00,20:54:38,20:56:01,,,,,20:43:17,20:44:05,,20:49:00,,20:45:00,,,20:46:23,20:59:27,
113714424239010601,21:14:00,,,21:07:00,,21:03:50,,,21:09:35,21:11:00,20:56:00,,21:01:00,21:07:38,21:09:01,,,,,20:56:17,20:57:05,,21:02:00,,20:58:00,,,20:59:23,21:12:27,
113714425239010601,21:28:00,,,21:21:00,,21:17:50,,,21:23:35,21:25:00,21:10:00,,21:15:00,21:21:38,21:23:01,,,,,21:10:17,21:11:05,,21:16:00,,21:12:00,,,21:13:23,21:26:27,
113714426239010601,21:40:00,,,21:33:00,,21:29:50,,,21:35:35,21:37:00,21:22:00,,21:27:00,21:33:38,21:35:01,,,,,21:22:17,21:23:05,,21:28:00,,21:24:00,,,21:25:23,21:38:27,
113714427239010601,21:52:00,,,21:45:00,,21:41:50,,,21:47:35,21:49:00,21:34:00,,21:39:00,21:45:38,21:47:01,,,,,21:34:17,21:35:05,,21:40:00,,21:36:00,,,21:37:23,21:50:27,
113714428239010601,22:03:00,,,21:56:00,,21:52:50,,,21:58:35,22:00:00,21:45:00,,21:50:00,21:56:38,21:58:01,,,,,21:45:17,21:46:05,,21:51:00,,21:47:00,,,21:48:23,22:01:27,
113714429239010601,22:15:00,,,22:08:00,,22:04:50,,,22:10:35,22:12:00,21:57:00,,22:02:00,22:08:38,22:10:01,,,,,21:57:17,21:58:05,,22:03:00,,21:59:00,,,22:00:23,22:13:27,
113714430239010601,22:28:00,,,22:21:00,,22:17:50,,,22:23:35,22:25:00,22:10:00,,22:15:00,22:21:38,22:23:01,,,,,22:10:17,22:11:05,,22:16:00,,22:12:00,,,22:13:23,22:26:27,
113714431239010601,22:41:00,,,22:34:00,,22:30:50,,,22:36:35,22:38:00,22:23:00,,22:28:00,22:34:38,22:36:01,,,,,22:23:17,22:24:05,,22:29:00,,22:25:00,,,22:26:23,22:39:27,
113714432239010601,23:01:00,,,22:54:00,,22:50:50,,,22:56:35,22:58:00,22:43:00,,22:48:00,22:54:38,22:56:01,,,,,22:43:17,22:44:05,,22:49:00,,22:45:00,,,22:46:23,22:59:27,
113714433239010601,23:15:00,,,23:08:00,,23:04:50,,,23:10:35,23:12:00,22:57:00,,23:02:00,23:08:38,23:10:01,,,,,22:57:17,22:58:05,,23:03:00,,22:59:00,,,23:00:23,23:13:27,
113714434239010601,23:30:00,,,23:23:00,,23:19:50,,,23:25:35,23:27:00,23:12:00,,23:17:00,23:23:38,23:25:01,,,,,23:12:17,23:13:05,,23:18:00,,23:14:00,,,23:15:23,23:28:27,
113714435239010601,23:45:00,,,23:38:00,,23:34:50,,,23:40:35,23:42:00,23:27:00,,23:32:00,23:38:38,23:40:01,,,,,23:27:17,23:28:05,,23:33:00,,23:29:00,,,23:30:23,23:43:27,
113714436239010601,24:00:00,,,23:53:00,,23:49:50,,,23:55:35,23:57:00,23:42:00,,23:47:00,23:53:38,23:55:01,,,,,23:42:17,23:43:05,,23:48:00,,23:44:00,,,23:45:23,23:58:27,
113714437239010601,24:14:00,,,24:07:00,,24:03:50,,,24:09:35,24:11:00,23:56:00,,24:01:00,24:07:38,24:09:01,,,,,23:56:17,23:57:05,,24:02:00,,23:58:00,,,23:59:23,24:12:27,
113714438239010601,24:24:00,,,24:17:00,,24:13:50,,,24:19:35,24:21:00,24:06:00,,24:11:00,24:17:38,24:19:01,,,,,24:06:17,24:07:05,,24:12:00,,24:08:00,,,24:09:23,24:22:27,
113714439239010601,24:38:00,,,24:31:00,,24:27:50,,,24:33:35,24:35:00,24:20:00,,24:25:00,24:31:38,24:33:01,,,,,24:20:17,24:21:05,,24:26:00,,24:22:00,,,24:23:23,24:36:27,
113714440239010601,24:52:00,,,24:45:00,,24:41:50,,,24:47:35,24:49:00,24:34:00,,24:39:00,24:45:38,24:47:01,,,,,24:34:17,24:35:05,,24:40:00,,24:36:00,,,24:37:23,24:50:27,
113714441239010601,25:06:00,,,24:59:00,,24:55:50,,,25:01:35,25:03:00,24:48:00,,24:53:00,24:59:38,25:01:01,,,,,24:48:17,24:49:05,,24:54:00,,24:50:00,,,24:51:23,25:04:27,
113714542239010601,22:51:00,,,22:44:00,,22:40:50,,,22:46:35,22:48:00,22:33:00,,22:38:00,22:44:38,22:46:01,,,,,22:33:17,22:34:05,,22:39:00,,22:35:00,,,22:36:23,22:49:27,
113714563239010601,,11:12:00,11:20:02,,11:17:15,,11:21:54,11:24:00,,,,11:29:00,,,,11:17:38,11:18:54,11:27:58,11:28:26,,,11:23:00,,11:27:00,,11:13:55,11:25:46,,,11:16:00
113714564239010601,,10:42:00,10:48:28,,10:46:04,,10:50:03,10:52:00,,,,10:57:00,,,,10:46:24,10:47:29,10:55:58,10:56:26,,,10:51:00,,10:55:00,,10:43:26,10:53:46,,,10:45:00
113714565239010601,,08:56:00,09:02:28,,09:00:04,,09:04:03,09:06:00,,,,09:11:00,,,,09:00:24,09:01:29,09:09:58,09:10:26,,,09:05:00,,09:09:00,,08:57:26,09:07:46,,,08:59:00
113714566239010601,,09:12:00,09:18:28,,09:16:04,,09:20:03,09:22:00,,,,09:27:00,,,,09:16:24,09:17:29,09:25:58,09:26:26,,,09:21:00,,09:25:00,,09:13:26,09:23:46,,,09:15:00
113714567239010601,,09:27:00,09:33:28,,09:31:04,,09:35:03,09:37:00,,,,09:42:00,,,,09:31:24,09:32:29,09:40:58,09:41:26,,,09:36:00,,09:40:00,,09:28:26,09:38:46,,,09:30:00
113714568239010601,,09:42:00,09:48:28,,09:46:04,,09:50:03,09:52:00,,,,09:57:00,,,,09:46:24,09:47:29,09:55:58,09:56:26,,,09:51:00,,09:55:00,,09:43:26,09:53:46,,,09:45:00
113714569239010601,,09:57:00,10:03:28,,10:01:04,,10:05:03,10:07:00,,,,10:12:00,,,,10:01:24,10:02:29,10:10:58,10:11:26,,,10:06:00,,10:10:00,,09:58:26,10:08:46,,,10:00:00
113714570239010601,,10:27:00,10:33:28,,10:31:04,,10:35:03,10:37:00,,,,10:42:00,,,,10:31:24,10:32:29,10:40:58,10:41:26,,,10:36:00,,10:40:00,,10:28:26,10:38:46,,,10:30:00
113714571239010601,,10:12:00,10:18:28,,10:16:04,,10:20:03,10:22:00,,,,10:27:00,,,,10:16:24,10:17:29,10:25:58,10:26:26,,,10:21:00,,10:25:00,,10:13:26,10:23:46,,,10:15:00
113714572239010601,,10:57:00,11:04:02,,11:01:15,,11:05:54,11:08:00,,,,11:13:00,,,,11:01:38,11:02:54,11:11:58,11:12:26,,,11:07:00,,11:11:00,,10:58:26,11:09:46,,,11:00:00
113714573239010601,,11:25:00,11:33:02,,11:30:15,,11:34:54,11:37:00,,,,11:42:00,,,,11:30:38,11:31:54,11:40:58,11:41:26,,,11:36:00,,11:40:00,,11:26:55,11:38:46,,,11:29:00
113714574239010601,,11:45:00,11:53:02,,11:50:15,,11:54:54,11:57:00,,,,12:02:00,,,,11:50:38,11:51:54,12:00:58,12:01:26,,,11:56:00,,12:00:00,,11:46:55,11:58:46,,,11:49:00
113714575239010601,11:48:00,,,11:39:00,,11:35:12,,,11:42:14,11:44:00,11:26:00,,11:31:00,11:39:48,11:41:31,,,,,11:26:17,11:27:05,,11:33:00,,11:28:00,,,11:29:23,11:45:57,
113714576239010601,11:36:00,,,11:27:00,,11:23:12,,,11:30:14,11:32:00,11:14:00,,11:19:00,11:27:48,11:29:31,,,,,11:14:17,11:15:05,,11:21:00,,11:16:00,,,11:17:23,11:33:57,
113714577239010601,11:12:00,,,11:03:00,,10:59:50,,,11:06:14,11:08:00,10:52:00,,10:57:00,11:03:48,11:05:31,,,,,10:52:17,10:53:05,,10:58:00,,10:54:00,,,10:55:23,11:09:57,
113714578239010601,11:25:00,,,11:16:00,,11:12:12,,,11:19:14,11:21:00,11:03:00,,11:08:00,11:16:48,11:18:31,,,,,11:03:17,11:04:05,,11:10:00,,11:05:00,,,11:06:23,11:22:57,
113714579239010601,10:57:00,,,10:50:00,,10:46:50,,,10:52:35,10:54:00,10:39:00,,10:44:00,10:50:38,10:52:01,,,,,10:39:17,10:40:05,,10:45:00,,10:41:00,,,10:42:23,10:55:27,
113714580239010601,10:42:00,,,10:35:00,,10:31:50,,,10:37:35,10:39:00,10:24:00,,10:29:00,10:35:38,10:37:01,,,,,10:24:17,10:25:05,,10:30:00,,10:26:00,,,10:27:23,10:40:27,
113714581239010601,10:27:00,,,10:20:00,,10:16:50,,,10:22:35,10:24:00,10:09:00,,10:14:00,10:20:38,10:22:01,,,,,10:09:17,10:10:05,,10:15:00,,10:11:00,,,10:12:23,10:25:27,
113714582239010601,10:12:00,,,10:05:00,,10:01:50,,,10:07:35,10:09:00,09:54:00,,09:59:00,10:05:38,10:07:01,,,,,09:54:17,09:55:05,,10:00:00,,09:56:00,,,09:57:23,10:10:27,
113714583239010601,09:57:00,,,09:50:00,,09:46:50,,,09:52:35,09:54:00,09:39:00,,09:44:00,09:50:38,09:52:01,,,,,09:39:17,09:40:05,,09:45:00,,09:41:00,,,09:42:23,09:55:27,
113714584239010601,09:42:00,,,09:35:00,,09:31:50,,,09:37:35,09:39:00,09:24:00,,09:29:00,09:35:38,09:37:01,,,,,09:24:17,09:25:05,,09:30:00,,09:26:00,,,09:27:23,09:40:27,
113714585239010601,09:27:00,,,09:20:00,,09:16:50,,,09:22:35,09:24:00,09:09:00,,09:14:00,09:20:38,09:22:01,,,,,09:09:17,09:10:05,,09:15:00,,09:11:00,,,09:12:23,09:25:27,
113714586239010601,09:12:00,,,09:05:00,,09:01:50,,,09:07:35,09:09:00,08:54:00,,08:59:00,09:05:38,09:07:01,,,,,08:54:17,08:55:05,,09:00:00,,08:56:00,,,08:57:23,09:10:27,
113714603239010601,,11:35:00,11:43:02,,11:40:15,,11:44:54,11:47:00,,,,11:52:00,,,,11:40:38,11:41:54,11:50:58,11:51:26,,,11:46:00,,11:50:00,,11:36:55,11:48:46,,,11:39:00
113714621239010601,06:45:00,,,06:38:00,,06:34:50,,,06:40:35,06:42:00,06:27:00,,06:32:00,06:38:38,06:40:01,,,,,06:27:17,06:28:05,,06:33:00,,06:29:00,,,06:30:23,06:43:27,
113714623239010601,,06:55:00,07:01:28,,06:59:04,,07:03:03,07:05:00,,,,07:10:00,,,,06:59:24,07:00:29,07:08:58,07:09:26,,,07:04:00,,07:08:00,,06:56:26,07:06:46,,,06:58:00
113714628239010601,25:21:00,,,25:14:00,,25:10:50,,,25:16:35,25:18:00,25:03:00,,25:08:00,25:14:38,25:16:01,,,,,25:03:17,25:04:05,,25:09:00,,25:05:00,,,25:06:23,25:19:27,
113714652239010601,,05:12:00,05:18:28,,05:16:04,,05:20:03,05:22:00,,,,05:27:00,,,,05:16:24,05:17:29,05:25:58,05:26:26,,,05:21:00,,05:25:00,,05:13:26,05:23:46,,,05:15:00
